text,label
Не причислены к живым,
Вы являлись к командиру
С предложеньем боевым.

Вам казалось – все пустое!
Лучше, выиграв, уйти,
Чем бесславно сгнить в застое
Или скиснуть взаперти.

Так рождался победитель:
Вас над пропастью голов
Подвиг уносил в обитель
Громовержцев и орлов.

1941",pasternak
"Не верили, – считали, – бредни,
Но узнавали: от двоих,
Троих, от всех. Равнялись в строку
Остановившегося срока
Дома чиновниц и купчих,
Дворы, деревья, и на них
Грачи, в чаду от солнцепека
Разгоряченно на грачих
Кричавшие, чтоб дуры впредь не
Совались в грех.
И как намедни
Был день. Как час назад. Как миг
Назад. Соседний двор, соседний
Забор, деревья, шум грачих.
Лишь был на лицах влажный сдвиг,
Как в складках порванного бредня.

Был день, безвредный день, безвредней
Десятка прежних дней твоих.
Толпились, выстроясь в первей,
Как выстрел выстроил бы их.

Как, сплющив, выплеснул из стока б
Лещей и щуку минный вспых
Шутих, заложенных в осоку,
Как вздох пластов нехолостых.

Ты спал, постлав постель на сплетне,
Спал и, оттрепетав, был тих, –
Красивый, двадцатидвухлетний,
Как предсказал твой тетраптих.

Ты спал, прижав к подушке щеку,
Спал, – со всех ног, со всех лодыг
Врезаясь вновь и вновь с наскоку
В разряд преданий молодых.

Ты в них врезался тем заметней,
Что их одним прыжком достиг.
Твой выстрел был подобен Этне
В предгорьи трусов и трусих.

Друзья же изощрялись в спорах,
Забыв, что рядом – жизнь и я.

Ну что ж еще? Что ты припер их
К стене, и стер с земли, и страх
Твой порох выдает за прах?

Но мрази только он и дорог.
На то и рассуждений ворох,
Чтоб не бежала закрая
Большого случая струя,
Чрезмерно скорая для хворых.

Так пошлость свертывает в творог
Седые сливки бытия,

1930",pasternak
"Мы время по часам заметили
И кверху поползли по склону.
Bот и обрыв. Мы без свидетелей
У края вражьей обороны.

Вот там она, и там, и тут она –
Везде, везде, до самой кручи.
Как паутиною опутана
Вся проволкою колючей.

Он наших мыслей не подслушивал
И не заглядывал нам в душу.
Он из конюшни вниз обрушивал
Свой бешеный огонь по Зуше.

Прожекторы, как ножки циркуля,
Лучом вонзались в коновязи.
Прямые поподанья фыркали
Фонтанами земли и грязи.

Но чем обстрел дымил багровее,
Тем равнодушнее к осколкам,
В спокойствии и хладнокровии
Работали мы тихомолком.

Со мною были люди смелые.
Я знал, что в проволочной чаще
Проходы нужные проделаю
Для битвы завтра предстоящей.

Вдруг одного сапера ранило.
Он отползал от вражьих линий,
Привстал, и дух от боли заняло,
И он упал в густой полыни.

Он приходил в себя урывками,
Осматривался на пригорке
И щупал место под нашивками
На почерневшей гимнастерке.

И думал: глупость, оцарапали,
И он отвалит от Казани,
К жене и детям вверх к Сарапулю,
И вновь и вновь терял сознанье.

Все в жизни может быть издержано,
Изведаны все положенья,
Следы любви самоотверженной
Не подлежат уничтоженью.

Хоть землю грыз от боли раненый,
Но стонами не выдал братьев,
Врожденной стойкости крестьянина
И в обмороке не утратив.

Его живым успели вынести.
Час продышал он через силу.
Хотя за речкой почва глинистей,
Там вырыли ему могилу.

Когда, убитые потерею,
К нему сошлись мы на прощанье,
Заговорила артиллерия
В две тысячи своих гортаней.

В часах задвигались колесики.
Проснулись рычаги и шкивы.
К проделанной покойным просеке
Шагнула армия прорыва.

Сраженье хлынуло в пробоину
И выкатилось на равнину,
Как входит море в край застроенный,
С разбега проломив плотину.

Пехота шла вперед маршрутами,
Как их располагал умерший.
Поздней немногими минутами
Противник дрогнул у Завершья.

Он оставлял снарядов штабели,
Котлы дымящегося супа,
Все, что обозные награбили,
Палатки, ящики и трупы.

Потом дорогою завещанной
Прошло с победами все войско.
Края расширившейся трещины
У Криворожья и Пропойска.

Мы оттого теперь у Гомеля,
Что на поляне в полнолунье
Своей души не экономили
B пластунском деле накануне.

Жить и сгорать у всех в обычае,
Но жизнь тогда лишь обессмертишь,
Когда ей к свету и величию
Своею жертвой путь прочертишь.

Декабрь 1943",pasternak
"Пять стихотворений

1

Крупный разговор. Еще не запирали,
Вдруг как: моментально вон отсюда! –
Сбитая прическа, туча препирательств,
И сплошной поток шопеновских этюдов.

Вряд ли, гений, ты распределяешь кету
В белом доме против кооператива,
Что хвосты луны стоят до края света
Чередой ночных садов без перерыва.

1918

2

Все утро с девяти до двух
Из сада шел томящий дух
Озона, змей и розмарина,
И олеандры разморило.

Синеет белый мезонин.
На мызе – сон, кругом – безлюдье.
Седой малинник, а за ним
Лиловый грунт его прелюдий.

Кому ужонок прошипел?
Кому прощально машет розан?
Опять депешею Шопен
К балладе страждущей отозван.

Когда ее не излечить,
Все лето будет в дифтерите.
Сейчас ли, черные ключи,
Иль позже кровь нам отворить ей?

Прикосновение руки –
И полвселенной – в изоляции,
И там плантации пылятся
И душно дышат табаки.

1918

3

Пианисту понятно шнырянье ветошниц
С косыми крюками обвалов в плечах.
Одно прозябанье корзины и крошки
И крышки раскрытых роялей влачат.

По стройкам таскавшись с толпою тряпичниц
И клад этот где-то на свалках сыскав,
Он вешает облако бури кирпичной,
Как робу на вешалку на лето в шкаф.

И тянется, как за походною флягой,
Военную карту грозы расстелив,
К роялю, обычно обильному влагой
Огромного душного лета столиц.

Когда, подоспевши совсем незаметно,
Сгорая от жажды, гроза четырьмя
Прыжками бросается к бочкам с цементом,
Дрожащими лапами ливня гремя.

1921

4

Я вишу на пере у творца
Крупной каплей лилового лоска.

Под домами – загадки канав.
Шибко воздух ли соткой и коксом
По вокзалам дышал и зажегся,
Но, едва лишь зарю доконав,
Снова розова ночь, как она,
И забор поражен парадоксом.

И бормочет: прерви до утра
Этих сохлых белил колебанье.
Грунт убит и червив до нутра,
Эхо чутко, как шар в кегельбане.

Вешний ветер, шевьот и грязца,
И гвоздильных застав отголоски,
И на утренней терке торца
От зари, как от хренной полоски,

Проступают отчетливо слезки.
Я креплюсь на пере у творца
Терпкой каплей густого свинца.

1922

5

Пей и пиши, непрерывным патрулем
Ламп керосиновых подкарауленный
С улиц, гуляющих под руку в июле
С кружкою пива, тобою пригубленной.

Зеленоглазая жажда гигантов!
Тополь столы осыпает пикулями,
Шпанкой, шиповником – тише, не гамьте! –
Шепчут и шепчут пивца загогулины.

Бурная кружка с трехгорным Рембрандтом!
Спертость предгрозья тебя не испортила.
Ночью быть буре. Виденья, обратно!
Память, труби отступленье к портерной!

Век мой безумный, когда образумлю
Темп потемнелый былого бездонного?
Глуби Мазурских озер не разуют
В сон погруженных горнистов Самсонова.

После в Москве мотоцикл тараторил,
Громкий до звезд, как второе пришествие.
Это был мор. Это был мораторий
Страшных судов, не съезжавшихся к сессии.

1922",pasternak
"Мне снилась осень в полусвете стекол,
Друзья и ты в их шутовской гурьбе,
И, как с небес добывший крови сокол,
Спускалось сердце на руку к тебе.

Но время шло, и старилось, и глохло,
И, поволокой рамы серебря,
Заря из сада обдавала стекла
Кровавыми слезами сентября.

Но время шло и старилось. И рыхлый,
Как лед, трещал и таял кресел шелк.
Вдруг, громкая, запнулась ты и стихла,
И сон, как отзвук колокола, смолк.

Я пробудился. Был, как осень, темен
Рассвет, и ветер, удаляясь, нес,
Как за возом бегущий дождь соломин,
Гряду бегущих по небу берез.

1913, 1928",pasternak
"В траве, меж диких бальзаминов,
Ромашек и лесных купав,
Лежим мы, руки запрокинув
И к небу головы задрав.

Трава на просеке сосновой
Непроходима и густа.
Мы переглянемся – и снова
Меняем позы и места.

И вот, бессмертные на время,
Мы к лику сосен причтены
И от болезней, эпидемий
И смерти освобождены.

С намеренным однообразьем,
Как мазь, густая синева
Ложиться зайчиками наземь
И пачкает нам рукава.

Мы делим отдых краснолесья,
Под копошенья мураша
Сосновою снотворной смесью
Лимона с ладаном дыша.

И так неистовы на синем
Разбеги огненных стволов,
И мы так долго рук не вынем
Из-под заломленных голов,

И столько широты во взоре,
И так покорно все извне,
Что где-то за стволами море
Мерещится все время мне.

Там волны выше этих веток,
И, сваливаясь с валуна,
Обрушивают град креветок
Со взбаламученного дна.

А вечерами за буксиром
На пробках тянется заря
И отливает рыбьим жиром
И мглистой дымкой янтаря.

Смеркается, и постепенно
Луна хоронит все следы
Под белой магиею пены
И черной магией воды.

А волны все шумней и выше,
И публика на поплавке
Толпится у столба с афишей,
Неразличимой вдалеке.

1941",pasternak
"Незабвенный сентябрь осыпается в Спасском.
Не сегодня ли с дачи съезжать вам пора?
За плетнем перекликнулось эхо с подпаском
И в лесу различило удар топора.

Этой ночью за парком знобило трясину.
Только солнце взошло, и опять – наутек.
Колокольчик не пьет костоломных росинок,
На березах несмытый лиловый отек.

Лес хандрит. И ему захотелось на отдых,
Под снега, в непробудную спячку берлог.
Да и то, меж стволов, в почерневших обводах
Парк зияет в столбцах, как сплошной некролог.

Березняк перестал ли линять и пятнаться,
Водянистую сень потуплять и редеть?
Этот – ропщет еще, и опять вам – пятнадцать,
И опять, – о дитя, о, куда нам их деть?

Их так много уже, что не все ж – куролесить.
Их – что птиц по кустам, что грибов за межой.
Ими свой кругозор уж случалось завесить,
Их туманом случалось застлать и чужой.

В ночь кончины от тифа сгорающий комик
Слышит гул: гомерический хохот райка.
Нынче в Спасском с дороги бревенчатый домик
Видит, галлюцинируя, та же тоска.

1918",pasternak
"Мальчик маленький в кроватке,
Бури озверелый рев.
Каркающих стай девятки
Разлетаются с дерев.

Раненому врач в халате
Промывал вчерашний шов.
Вдруг больной узнал в палате
Друга детства, дом отцов.

Вновь он в этом старом парке.
Заморозки по утрам,
И когда кладут припарки,
Плачут стекла первых рам.

Голос нынешнего века
И виденья той поры
Уживаются с опекой
Терпеливой медсестры.

По палате ходят люди.
Слышно хлопанье дверей.
Глухо ухают орудья
Заозерных батарей.

Солнце низкое садится.
Вот оно в затон впилось
И оттуда длинной спицей
Протыкает даль насквозь.

И минуты две оттуда
В выбоины на дворе
Льются волны изумруда,
Как в волшебном фонаре.

Зверской боли крепнут схватки,
Крепнет ветер, озверев,
И летят грачей девятки,
Черные девятки треф.

Вихрь качает липы, скрючив,
Буря гнет их на корню,
И больной под стоны сучьев
Забывает про ступню.

Парк преданьями состарен.
Здесь стоял Наполеон,
И славянофил Самарин
Послужил и погребен.

Здесь потомок декабриста,
Правнук русских героинь,
Бил ворон из монтекристо
И одолевал латынь.

Если только хватит силы,
Он, как дед, энтузиаст,
Прадеда-славянофила
Пересмотрит и издаст.

Сам же он напишет пьесу,
Вдохновленную войной, –
Под немолчный ропот леса,
Лежа, думает больной.

Там он жизни небывалой
Невообразимый ход
Языком провинциала
В строй и ясность приведет.

1941",pasternak
"Стихи мои, бегом, бегом.
Мне в вас нужда, как никогда.
С бульвара за угол есть дом,
Где дней порвалась череда,
Где пуст уют и брошен труд,
И плачут, думают и ждут.

Где пьют, как воду, горький бром
Полубессонниц, полудрем.
Есть дом, где хлеб как лебеда,
Есть дом, – так вот бегом туда.

Пусть вьюга с улиц улюлю, –
Вы – радугой по хрусталю,
Вы – сном, вы – вестью: я вас шлю,
Я шлю вас, значит, я люблю.

О ссадины вкруг женских шей
От вешавшихся фетишей!
Как я их зною, как постиг,
Я, вешающийся на них.
Всю жизнь я сдерживаю крик
О видимости их вериг,
Но их одолевает ложь
Чужих похолодевших лож,
И образ Синей Бороды
Сильнее, чем мои труды.

Наследье страшное мещан,
Их посещает по ночам
Несуществующий, как Вий,
Обидный призрак нелюбви,
И привиденьем искажен
Природный жребий лучших жен.

О, как она была смела,
Когда едва из-под крыла
Любимой матери, шутя,
Свой детский смех мне отдала,
Без прекословий и помех
Свой детский мир и детский смех,
Обид не знавшее дитя,
Свои заботы и дела.

1932",pasternak
"Столетье с лишним – не вчера,
А сила прежняя в соблазне
В надежде славы и добра
Глядеть на вещи без боязни.

Хотеть, в отличье от хлыща
В его существованьи кратком,
Труда со всеми сообща
И заодно с правопорядком.

И тот же тотчас же тупик
При встрече с умственною ленью,
И те же выписки из книг,
И тех же эр сопоставленье.

Но лишь сейчас сказать пора,
Величьем дня сравненья разня:
Начало славных дней Петра
Мрачили мятежи и казни.

Итак, вперед, не трепеща
И утешаясь параллелью,
Пока ты жив, и не моща,
И о тебе не пожалели.

1931",pasternak
"Все переменится вокруг.
Отстроится столица.
Детей разбуженных испуг
Вовеки не простится.

Не сможет позабыться страх,
Изборождавший лица.
Сторицей должен будет враг
За это поплатиться.

Запомнится его обстрел.
Сполна зачтется время,
Когда он делал, что хотел,
Как Ирод в Вифлееме.

Настанет новый, лучший век.
Исчезнут очевидцы.
Мученья маленьких калек
Не смогут позабыться.

1941",pasternak
"Нет сил никаких у вечерних стрижей
Сдержать голубую прохладу.
Она прорвалась из горластых грудей
И льется, и нет с нею сладу.

И нет у вечерних стрижей ничего,
Что б там, наверху, задержало
Витийственный возглас их: о торжество,
Смотрите, земля убежала!

Как белым ключом закипая в котле,
Уходит бранчливая влага, –
Смотрите, смотрите – нет места земле
От края небес до оврага.

1915",pasternak
"Счастлив, кто целиком,
Без тени чужеродья,
Всем детством – с бедняком,
Всей кровию – в народе.

Я в ряд их не попал,
Но и не ради форса
С шеренгой прихлебал
В родню чужую втерся.

Отчизна с малых лет
Bлекла к такому гимну,
Что небу дела нет –
Была ль любовь взаимна.

Народ, как дом без кром,
И мы не замечаем,
Что этот свод шатром,
Как воздух, нескончаем.

Он чащи глубина,
Где кем-то в детстве раннем
Давались имена
Событьям и созданьям.

Ты без него ничто.
Он, как свое изделье,
Кладет под долото
Твои мечты и цели.

Чье сердце не рвалось
Ответною отдачей,
Когда он шел насквозь,
Как знающий и зрячий?

Внося в инвентари
Наследный хлам досужий,
Он нами изнутри
Нас освещал снаружи.

Он выжег фетиши,
Чтоб тем светлей и чище
По образу души
Возвесть векам жилище.

Лето 1936",pasternak
"Так начинают. Года в два
От мамки рвутся в тьму мелодий,
Щебечут, свищут, – а слова
Являются о третьем годе.

Так начинают понимать.
И в шуме пущенной турбины
Мерещится, что мать – не мать
Что ты – не ты, что дом – чужбина.

Что делать страшной красоте
Присевшей на скамью сирени,
Когда и впрямь не красть детей?
Так возникают подозренья.

Так зреют страхи. Как он даст
Звезде превысить досяганье,
Когда он – Фауст, когда – фантаст?
Так начинаются цыгане.

Так открываются, паря
Поверх плетней, где быть домам бы,
Внезапные, как вздох, моря.
Так будут начинаться ямбы.

Так ночи летние, ничком
Упав в овсы с мольбой: исполнься,
Грозят заре твоим зрачком,
Так затевают ссоры с солнцем.

Так начинают жить стихом.",pasternak
"Для этой книги на эпиграф
Пустыни сипли,
Ревели львы и к зорям тигров
Тянулся Киплинг.

Зиял, иссякнув, страшный кладезь
Тоски отверстой,
Качались, ляская и гладясь
Иззябшей шерстью.

Теперь качаться продолжая
В стихах вне ранга,
Бредут в туман росой лужаек
И снятся Гангу.

Рассвет холодною ехидной
Вползает в ямы,
И в джунглях сырость панихиды
И фимиама.",pasternak
"1

Когда до тончайшей мелочи
Весь день пред тобой на весу,
Лишь знойное щелканье белочье
Не молкнет в смолистом лесу.

И млея, и силы накапливая,
Спит строй сосновых высот.
И лес шелушится и каплями
Роняет струящийся пот.

2

Сады тошнит от верст затишья.
Столбняк рассерженных лощин
Страшней, чем ураган, и лише,
Чем буря, в силах всполошить.

Гроза близка. У сада пахнет
Из усыхающего рта
Крапивой, кровлей, тленьем, страхом.
Встает в колонны рев скота.

3

На кустах растут разрывы
Облетелых туч. У сада
Полон рот сырой крапивы:
Это запах гроз и кладов.

Устает кустарник охать.
В небе множатся пролеты.
У босой лазури – походь
Голенастых по болоту.

И блестят, блестят, как губы,
Не утертые рукою,
Лозы ив, и листья дуба,
И следы у водопоя.

1914",pasternak
"Ты в ветре, веткой пробующем,
Не время ль птицам петь,
Намокшая воробышком
Сиреневая ветвь!

У капель – тяжесть запонок,
И сад слепит, как плес,
Обрызганный, закапанный
Мильоном синих слез.

Моей тоскою вынянчен
И от тебя в шипах,
Он ожил ночью нынешней,
Забормотал, запах.

Всю ночь в окошко торкался,
И ставень дребезжал.
Вдруг дух сырой прогорклости
По платью пробежал.

Разбужен чудным перечнем
Тех прозвищ и времен,
Обводит день теперешний
Глазами анемон.",pasternak
"Ты здесь, мы в воздухе одном.
Твое присутствие, как город,
Как тихий Киев за окном,
Который в зной лучей обернут,

Который спит, не опочив,
И сном борим, но не поборот,
Срывает с шеи кирпичи,
Как потный чесучовый ворот,

В котором, пропотев листвой
От взятых только что препятствий,
На побежденной мостовой
Устало тополя толпятся.

Ты вся, как мысль, что этот Днепр
В зеленой коже рвов и стежек,
Как жалобная книга недр
Для наших записей расхожих.

Твое присутствие, как зов
За полдень поскорей усесться
И, перечтя его с азов,
Вписать в него твое соседство.

1931",pasternak
"Ты так играла эту роль!
Я забывал, что сам – суфлер!
Что будешь петь и во второй,
Кто б первой ни совлек.

Вдоль облаков шла лодка. Вдоль
Лугами кошеных кормов.
Ты так играла эту роль,
Kак лепет шлюз – кормой!

– И, низко рея на руле
Касаткой об одном крыле,
Ты так! – ты лучше всех ролей
Играла эту роль!",pasternak
"Без родовспомогательницы, во мраке, без памяти,
На ночь натыкаясь руками, Урала
Твердыня орала и, падая замертво,
В мученьях ослепшая, утро рожала.

Гремя опрокидывались нечаянно задетые
Громады и бронзы массивов каких-то.
Пыхтел пассажирский. И, где-то от этого
Шарахаясь, падали призраки пихты.

Коптивший рассвет был снотворным. Не иначе:
Он им был подсыпан – заводам и горам –
Лесным печником, злоязычным Горынычем,
Как опий попутчику опытным вором.

Очнулись в огне. С горизонта пунцового
На лыжах спускались к лесам азиатцы,
Лизали подошвы и соснам подсовывали
Короны и звали на царство венчаться.

И сосны, повстав и храня иерархию
Мохнатых монархов, вступали
На устланный наста оранжевым бархатом
Покров из камки и сусали.

1916",pasternak
"1. Станция

Будто всем, что видит глаз,
До крапивы подзаборной,
Перед тем за миг пилась
Сладость радуги нагорной.

Будто оттого синель
Из буфета выгнать нечем,
Что в слезах висел туннель
И на поезде ушедшем.

В час его прохода столь
На песке перронном людно,
Что глядеть с площадок боль,
Как на блеск глазури блюдной.

Ад кромешный! К одному
Гибель солнц, стальных вдобавок,
Смотрит с темечек в дыму
Кружев, гребней и булавок.

Плюют семечки, топча
Мух, глотают чай, судача,
В зале, льющем сообща
С зноем неба свой в придачу.

А меж тем, наперекор
Черным каплям пота в скопе,
Этой станции средь гор
Не к лицу названье «Копи».

Пусть нельзя сильнее сжать
(Горы. Говор. Инородцы),
Но и в жар она – свежа,
Будто только от колодца.

Будто всем, что видит глаз,
До крапивы подзаборной,
Перед тем за миг пилась
Сладость радуги нагорной.

Что ж вдыхает красоту
В мленье этих скул и личек? –
Мысль, что кажутся Хребту
Горкой крашеных яичек.

Это шеломит до слез,
Обдает холодной смутой,
Веет, ударяет в нос,
Снится, чудится кому-то.

Кто крестил леса и дал
Им удушливое имя?
Кто весь край предугадал,
Встарь пугавши финна ими?

Уголь эху завещал:
Быть Уралом диким соснам.
Уголь дал и уголь взял.
Уголь, уголь был их крестным,

Целиком пошли в отца
Реки и клыки ущелий,
Черной бурею лица,
Клиньями столетних елей.

1919

2. Рудник

Косую тень зари роднит
С косою тенью спин Продольный
Великокняжеский Рудник
И лес теней у входа в штольню.

Закат особенно свиреп,
Когда, с задов облив китайцев,
Он обдает тенями склеп,
Куда они упасть боятся.

Когда, цепляясь за края
Камнями выложенной арки,
Они волнуются, снуя,
Как знаки заклинанья, жарки.

На волосок от смерти всяк
Идущий дальше. Эти группы
Последний отделяет шаг
От царства угля – царства трупа.

Прощаясь, смотрит рудокоп
На солнце, как огнепоклонник.
В ближайший миг на этот скоп
Пахнет руда, дохнет покойник.

И ночь обступит. Этот лед
Ее тоски неописуем!
Так страшен, может быть, отлет
Души с последним поцелуем.

Как на разведке, чуден звук
Любой. Ночами звуки редки.
И дико вскрикивает крюк
На промелькнувшей вагонетке.

Огарки, – а светлей костров.
Вблизи, – а чудится, верст за пять.
Росою черных катастроф
На волоса со сводов капит.

Слепая, вещая рука
Впотьмах выщупывает стенку,
Здорово дышит ли штрека,
И нет ли хриплого оттенка.

Ведь так легко пропасть, застряв,
Когда, лизнув пистон патрона,
Прольется, грянувши, затрав
По недрам гулко, похоронно.

А знаете ль, каков на цвет,
Как выйдешь, день с порога копи?
Слепит, землистый, – слова нет, –
Расплавленные капли, хлопья.

В глазах бурлят луга, как медь
В отеках белого каленья.
И шутка ль! – Надобно уметь
Не разрыдаться в исступленьи.

Как будто ты воскрес, как те –
Из допотопных зверских капищ,
И руки поднял, и с ногтей
Текучим сердцем наземь капишь.

1918",pasternak
"Когда случилось петь Дездемоне, –
А жить так мало оставалось, –
Не по любви, своей звезде, она –
По иве, иве разрыдалась.

Когда случилось петь Дездемоне
И голос завела, крепясь,
Про черный день чернейший демон ей
Псалом плакучих русл припас.

Когда случилось петь Офелии, –
А жить так мало оставалось, –
Всю сушь души взмело и свеяло,
Как в бурю стебли с сеновала.

Когда случилось петь Офелии, –
А горечь слез осточертела, –
С какими канула трофеями?
С охапкой верб и чистотела.

Дав страсти с плеч отлечь, как рубищу,
Входили, с сердца замираньем,
В бассейн вселенной, стан свой любящий
Обдать и оглушить мирами.",pasternak
"Февраль. Достать чернил и плакать!
Писать о феврале навзрыд,
Пока грохочущая слякоть
Весною черною горит.

Достать пролетку. За шесть гривен,
Чрез благовест, чрез клик колес,
Перенестись туда, где ливень
Еще шумней чернил и слез.

Где, как обугленные груши,
С деревьев тысячи грачей
Сорвутся в лужи и обрушат
Сухую грусть на дно очей.

Под ней проталины чернеют,
И ветер криками изрыт,
И чем случайней, тем вернее
Слагаются стихи навзрыд.

1912",pasternak
"Под ракитой, обвитой плющом,
От ненастья мы ищем защиты.
Наши плечи покрыты плащом.
Вкруг тебя мои руки обвиты.

Я ошибся... Кусты этих чащ
Не плющом перевиты, а хмелем.
Ну так лучше давай этот плащ
В ширину под собою расстелим.",pasternak
"Чернее вечера,
Заливистее ливни,
И песни овчара
С ночами заунывней.

В горах, средь табуна,
Холодной ночью лунной
Встречаешь чабана.
Он – как утес валунный.

Он – повесть ближних сел.
Поди, что хочешь, вызнай.
Он кнут ременный сплел
Из лиц, имен и жизней.

Он знает: нет того,
Что б в единеньи силы
Народа торжество
В пути остановило.

Лето 1936",pasternak
"Извозчичий двор и встающий из вод
В уступах – преступный и пасмурный Тауэр,
И звонкость подков, и простуженный звон
Вестминстера, глыбы, закутанной в траур.

И тесные улицы; стены, как хмель,
Копящие сырость в разросшихся бревнах,
Угрюмых, как копоть, и бражных, как эль,
Как Лондон, холодных, как поступь, неровных.

Спиралями, мешкотно падает снег.
Уже запирали, когда он, обрюзгший,
Как сползший набрюшник, пошел в полусне
Валить, засыпая уснувшую пустошь.

Оконце и зерна лиловой слюды
В свинцовых ободьях. – «Смотря по погоде.
А впрочем... А впрочем, соснем на свободе.
А впрочем – на бочку! Цирюльник, воды!»

И, бреясь, гогочет, держась за бока,
Словам остряка, не уставшего с пира
Цедить сквозь приросший мундштук чубука
Убийственный вздор.
А меж тем у Шекспира
Острить пропадает охота. Сонет,
Написанный ночью с огнем, без помарок,
За дальним столом, где подкисший ранет
Ныряет, обнявшись с клешнею омара,
Сонет говорит ему:
«Я признаю
Способности ваши, но, гений и мастер,
Сдается ль, как вам, и тому, на краю
Бочонка, с намыленной мордой, что мастью
Весь в молнию я, то есть выше по касте,
Чем люди, – короче, что я обдаю
Огнем, как, на нюх мой, зловоньем ваш кнастер?

Простите, отец мой, за мой скептицизм
Сыновний, но сэр, но милорд, мы – в трактире.
Что мне в вашем круге? Что ваши птенцы
Пред плещущей чернью? Мне хочется шири!

Прочтите вот этому. Сэр, почему ж?
Во имя всех гильдий и биллей! Пять ярдов –
И вы с ним в бильярдной, и там – не пойму,
Чем вам не успех популярность в бильярдной?»

– Ему?! Ты сбесился? – И кличет слугу,
И, нервно играя малаговой веткой,
Считает: полпинты, французский рагу –
И в дверь, запустя в привиденье салфеткой.

1919",pasternak
"Ночам соловьем обладать,
Что ведром полнодонным колодцам.
Не знаю я, звездная гладь
Из песни ли, в песню ли льется.

Но чем его песня полней,
Тем полночь над песнью просторней.
Тем глубже отдача корней,
Когда она бьется об корни.

И если березовых куп
Безвозгласно великолепье,
Мне кажется, бьется о сруб
Та песня железною цепью,

И каплет со стали тоска,
И ночь растекается в слякоть,
И ею следят с цветника
До самых закраинных пахот.

1915",pasternak
"Я видел, чем Тифлис
Удержан по откосам,
Я видел даль и близь
Кругом под абрикосом.

Он был во весь отвес,
Как книга с фронтисписом,
На языке чудес
Кистями слив исписан.

По склонам цвел анис,
И, высясь пирамидой,
Смотрели сверху вниз
Сады горы давида.

Я видел блеск светца
